"Source Code","Source Name","Source Coding Scheme","Source Coding Scheme Version","Source Coding Scheme Namespace","Association","REL","Map Rank","Target Code","Target Name","Target Coding Scheme","Target Coding Scheme Version","Target Coding Scheme Namespace"
"C24748","RPL10 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10298","RPL10","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C177126","RPL11 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10301","RPL11","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20846","RPL13 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10303","RPL13","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104760","RPL13A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10304","RPL13A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21396","RPL19 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10312","RPL19","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C97761","RPL22 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10315","RPL22","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C177129","RPL26 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10327","RPL26","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21398","RPL29 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10331","RPL29","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C177132","RPL35A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10345","RPL35A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C107652","RPL5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10360","RPL5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24749","RPL7A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10364","RPL7A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21394","RPL8 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10368","RPL8","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C148007","RPLP0 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10371","RPLP0","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C97290","RPN1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10381","RPN1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104723","RPP40 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:20992","RPP40","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C122053","RPRM Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24201","RPRM","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C177138","RPS10 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10383","RPS10","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104726","RPS14 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10387","RPS14","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C200404","RPS15 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10388","RPS15","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C177141","RPS17 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10397","RPS17","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24750","RPS19 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10402","RPS19","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C129265","RPS2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10404","RPS2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C152005","RPS20 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10405","RPS20","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C177144","RPS24 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10411","RPS24","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C177154","RPS26 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10414","RPS26","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24751","RPS27 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10416","RPS27","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24752","RPS3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10420","RPS3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C91350","RPS6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10429","RPS6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104764","RPS6KA1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10430","RPS6KA1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C150307","RPS6KA2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10431","RPS6KA2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C181645","RPS6KA3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10432","RPS6KA3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C175644","RPS6KA4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10433","RPS6KA4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24753","RPS6KA5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10434","RPS6KA5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C181648","RPS6KA6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10435","RPS6KA6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C84314","RPS6KB1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10436","RPS6KB1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24754","RPS6KB2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10437","RPS6KB2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C177135","RPS7 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10440","RPS7","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24540","RPSA Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6502","RPSA","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104767","RPTOR Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:30287","RPTOR","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C18523","RRAD Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10446","RRAD","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24718","RRAGA Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:16963","RRAGA","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C142215","RRAGC Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:19902","RRAGC","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C137971","RRAGD Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:19903","RRAGD","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C106070","RRAS Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10447","RRAS","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24755","RRAS2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17271","RRAS2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C140254","RREB1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10449","RREB1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20848","RRM1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10451","RRM1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C26616","RRM2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10452","RRM2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104770","RRM2B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17296","RRM2B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C184985","RRP12 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:29100","RRP12","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C114394","RRP15 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24255","RRP15","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C75571","RS1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10457","RS1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190032","RSAD2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:30908","RSAD2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C49129","RSF1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18118","RSF1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C106067","RSPO2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:28583","RSPO2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24397","RSPO3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:20866","RSPO3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24757","RSU1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10464","RSU1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C134632","RTEL1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:15888","RTEL1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21258","RTN1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10467","RTN1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21250","RTN4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:14085","RTN4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C158528","RTN4RL1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:21329","RTN4RL1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C170834","RUBCN Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:28991","RUBCN","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C158534","RUNDC1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:25418","RUNDC1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C18579","RUNX1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10471","RUNX1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C28570","RUNX1T1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1535","RUNX1T1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C91785","RUNX2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10472","RUNX2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C91788","RUNX3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10473","RUNX3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C105964","RWDD3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:21393","RWDD3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C38415","RXRA Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10477","RXRA","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C38417","RXRB Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10478","RXRB","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C38419","RXRG Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10479","RXRG","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C175671","RYBP Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10480","RYBP","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24758","RYK Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10481","RYK","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C150311","RYR1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10483","RYR1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C99608","S100A1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10486","S100A1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C105414","S100A10 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10487","S100A10","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24759","S100A11 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10488","S100A11","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24760","S100A12 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10489","S100A12","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20850","S100A2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10492","S100A2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C102437","S100A4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10494","S100A4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C99605","S100A6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10496","S100A6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C143078","S100A7 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10497","S100A7","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24761","S100A8 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10498","S100A8","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24762","S100A9 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10499","S100A9","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C98127","S100B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10500","S100B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24763","S100P Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10504","S100P","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C113558","S100Z Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:30367","S100Z","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C102498","S1PR1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:3165","S1PR1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104773","S1PR2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:3169","S1PR2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104776","S1PR3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:3167","S1PR3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104779","S1PR4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:3170","S1PR4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104782","S1PR5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:14299","S1PR5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C178650","SAA1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10513","SAA1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C178653","SAA2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10514","SAA2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C178656","SAA4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10516","SAA4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C101571","SAE1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:30660","SAE1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C19916","SAFB Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10520","SAFB","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C117033","SALL2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10526","SALL2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C112905","SALL4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:15924","SALL4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C150314","SAMD9 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1348","SAMD9","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C168734","SAMD9L Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1349","SAMD9L","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C98203","SAMHD1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:15925","SAMHD1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C131206","SAMMSON Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:49644","SAMMSON","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C116420","SAR1B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10535","SAR1B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C102779","SARM1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17074","SARM1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C98012","SARNP Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24432","SARNP","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C129081","SART1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10538","SART1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C39662","SAT1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10540","SAT1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C74434","SATB1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10541","SATB1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C75580","SATB2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:21637","SATB2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C97767","SBDS Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:19440","SBDS","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C102461","SCARB1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1664","SCARB1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C106361","SCARF1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:16820","SCARF1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C102776","SCD Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10571","SCD","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21205","SCG2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10575","SCG2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C113533","SCGB1D2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18396","SCGB1D2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C113518","SCGB2A2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:7050","SCGB2A2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104995","SCGB3A1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18384","SCGB3A1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C98078","SCHIP1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:15678","SCHIP1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C118202","SCHLAP1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:48603","SCHLAP1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C102447","SCN1A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10585","SCN1A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C102444","SCN2A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10588","SCN2A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C131566","SCN5A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10593","SCN5A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190831","SCN8A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10596","SCN8A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C114810","SCN9A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10597","SCN9A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C125582","SCRIB Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:30377","SCRIB","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C148310","SCT Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10607","SCT","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24765","SCTR Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10608","SCTR","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C114306","SCUBE2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:30425","SCUBE2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C191783","SCYL1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:14372","SCYL1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C96912","SDC1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10658","SDC1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104998","SDC2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10659","SDC2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C118950","SDC3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:10660","SDC3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
